track_id,backend,decoded_seconds_before_padding,peak,rms
1075,librosa,29.976598639455784,1.963806390762329,0.11737697571516037
1082,librosa,30.0,0.9799044728279114,0.15958541631698608
1083,librosa,29.976598639455784,0.9570133090019226,0.2982906699180603
1087,librosa,30.0,0.9802116751670837,0.34117600321769714
1102,librosa,30.0,0.938642144203186,0.10890357941389084
1193,librosa,30.0,0.9286684989929199,0.17991851270198822
1195,librosa,30.0,1.0501477718353271,0.25151073932647705
1196,librosa,30.0,0.9116384983062744,0.20426036417484283
1197,librosa,29.976598639455784,1.030178427696228,0.16930213570594788
1249,librosa,29.976598639455784,1.3204740285873413,0.6303395628929138
1259,librosa,29.976598639455784,1.0234111547470093,0.1518976390361786
1270,librosa,30.0,0.965268075466156,0.19798673689365387
1276,librosa,30.0,0.9470354318618774,0.24615822732448578
1277,librosa,29.976598639455784,0.942438542842865,0.16965846717357635
1278,librosa,30.0,0.8972225189208984,0.14411044120788574
1417,librosa,29.976598639455784,0.8364444971084595,0.14741680026054382
1427,librosa,30.0,0.5860761404037476,0.11539464443922043
1443,librosa,29.976598639455784,1.014374852180481,0.25427713990211487
1482,librosa,29.976598639455784,0.9204277396202087,0.3020510673522949
1510,librosa,29.976598639455784,0.5367716550827026,0.03559030219912529
1544,librosa,30.0,0.32692551612854004,0.05690566450357437
1642,librosa,29.988979591836735,0.9662373065948486,0.13088645040988922
1644,librosa,29.988979591836735,0.9099214673042297,0.23925070464611053
1649,librosa,29.988979591836735,1.0394067764282227,0.2935296893119812
1661,librosa,29.988979591836735,1.0801842212677002,0.27659332752227783
1663,librosa,30.0,0.5625975131988525,0.11708351969718933
1666,librosa,29.976598639455784,0.6813687086105347,0.10993988811969757
1673,librosa,30.0,0.7940385341644287,0.029783405363559723
1680,librosa,29.976598639455784,0.8892844319343567,0.13293971121311188
1681,librosa,29.976598639455784,0.974290668964386,0.16215254366397858
1682,librosa,29.976598639455784,0.958653450012207,0.14994597434997559
1683,librosa,30.0,0.9522408246994019,0.15365231037139893
1684,librosa,29.976598639455784,0.9943262934684753,0.21010741591453552
1685,librosa,29.976598639455784,0.9599213600158691,0.11366769671440125
1686,librosa,29.976598639455784,0.8736900091171265,0.14688171446323395
1687,librosa,29.976598639455784,0.7794559001922607,0.12544433772563934
1688,librosa,30.0,0.9550082683563232,0.18540509045124054
1689,librosa,30.0,0.9593280553817749,0.13621476292610168
1701,librosa,29.976598639455784,0.7177051305770874,0.10532978922128677
1702,librosa,30.0,0.8226473331451416,0.15220241248607635
1703,librosa,29.976598639455784,0.7102717161178589,0.06521057337522507
1704,librosa,30.0,0.9930635094642639,0.11756417900323868
1706,librosa,29.976598639455784,0.955263614654541,0.2515690326690674
1720,librosa,29.976598639455784,0.630612850189209,0.11132225394248962
1732,librosa,30.0,0.82823646068573,0.1768101155757904
1733,librosa,30.0,1.0175055265426636,0.32680466771125793
1735,librosa,29.976598639455784,0.8467185497283936,0.24390318989753723
1736,librosa,29.976598639455784,0.6104874610900879,0.10842163860797882
1883,librosa,30.0,0.7991045713424683,0.16458894312381744
1891,librosa,29.976598639455784,0.7758911848068237,0.17282919585704803
1893,librosa,29.976598639455784,0.4959716200828552,0.07789497822523117
1924,librosa,29.976598639455784,1.0753235816955566,0.3186521530151367
1925,librosa,30.0,0.9114323854446411,0.26407769322395325
1929,librosa,29.976598639455784,0.96405029296875,0.3405711352825165
1930,librosa,29.976598639455784,0.9755339622497559,0.23833106458187103
2012,librosa,30.0,0.9764173030853271,0.278211772441864
2096,librosa,29.976598639455784,0.965640664100647,0.38157495856285095
2097,librosa,30.0,0.9217777252197266,0.18504337966442108
2099,librosa,29.976598639455784,1.0454461574554443,0.23224468529224396
3263,librosa,29.976598639455784,0.6046653985977173,0.15078116953372955
3264,librosa,29.976598639455784,0.5430234670639038,0.11075998842716217
3265,librosa,30.0,0.5723744630813599,0.13368433713912964
3266,librosa,30.0,0.23716570436954498,0.040337637066841125
3270,librosa,29.976598639455784,0.4601627588272095,0.08890678733587265
3271,librosa,29.976598639455784,0.38369494676589966,0.052818719297647476
3272,librosa,29.976598639455784,0.7206814289093018,0.11660565435886383
3273,librosa,30.0,0.5530969500541687,0.0711902529001236
3274,librosa,30.0,0.7096217274665833,0.10243798792362213
3492,librosa,30.0,0.6184519529342651,0.06937266141176224
3532,librosa,30.0,0.5055785179138184,0.06695567071437836
3533,librosa,30.0,0.9514554142951965,0.08459598571062088
3534,librosa,29.976598639455784,0.7547891736030579,0.10813280940055847
3535,librosa,29.976598639455784,0.760799765586853,0.08374717086553574
3537,librosa,29.976598639455784,0.7008693218231201,0.07295284420251846
3538,librosa,29.976598639455784,0.3877168893814087,0.05118327960371971
3573,librosa,30.0,0.6605362892150879,0.15277618169784546
3598,librosa,29.976598639455784,0.8755803108215332,0.10084937512874603
3624,librosa,30.0,0.9862769246101379,0.1993941068649292
3707,librosa,30.0,0.6939386129379272,0.09049653261899948
3708,librosa,29.976598639455784,0.8285599946975708,0.11295320093631744
3720,librosa,29.976598639455784,0.8301861882209778,0.1912519782781601
3721,librosa,29.976598639455784,0.88230961561203,0.2099355012178421
3722,librosa,29.976598639455784,0.9799145460128784,0.24499288201332092
3724,librosa,30.0,0.9890061616897583,0.2407420426607132
3725,librosa,29.976598639455784,0.9156250953674316,0.20942851901054382
3761,librosa,30.0,0.5518596172332764,0.07207825034856796
3762,librosa,30.0,0.906243085861206,0.14801999926567078
3763,librosa,29.976598639455784,0.8795784115791321,0.1630992293357849
3765,librosa,29.976598639455784,0.7569620013237,0.1600290983915329
3766,librosa,29.976598639455784,0.9415424466133118,0.2061176300048828
3775,librosa,29.976598639455784,0.5703709125518799,0.06857970356941223
3776,librosa,30.0,0.7437834739685059,0.09630758315324783
3777,librosa,29.976598639455784,1.3833022117614746,0.07472089678049088
3778,librosa,29.976598639455784,0.9747178554534912,0.09979432076215744
3779,librosa,29.976598639455784,0.7380717992782593,0.0855167806148529
3832,librosa,29.976598639455784,0.6584715843200684,0.08512064069509506
3833,librosa,29.976598639455784,0.7542597055435181,0.17684084177017212
3840,librosa,29.976598639455784,0.8929499387741089,0.1983610987663269
3880,librosa,29.976598639455784,0.6004562377929688,0.09585235267877579
3895,librosa,29.976598639455784,0.6132082939147949,0.1343686431646347
3896,librosa,29.976598639455784,0.6511512994766235,0.15169212222099304
3904,librosa,30.0,0.9833743572235107,0.2567383646965027
3905,librosa,29.976598639455784,0.8847290277481079,0.16100789606571198
3906,librosa,30.0,0.9793868660926819,0.19888174533843994
3908,librosa,29.976598639455784,0.7981580495834351,0.19137516617774963
3909,librosa,29.976598639455784,0.967883825302124,0.2181316614151001
3910,librosa,29.976598639455784,1.0102910995483398,0.19675490260124207
3911,librosa,30.0,0.8590947985649109,0.21914979815483093
3912,librosa,29.976598639455784,0.9869052171707153,0.20527739822864532
3913,librosa,29.976598639455784,0.9835283756256104,0.19642050564289093
3920,librosa,29.976598639455784,0.8854106664657593,0.11184170097112656
3921,librosa,30.0,0.5747195482254028,0.0797431617975235
3950,librosa,30.0,0.6126763224601746,0.10151161998510361
4013,librosa,29.976598639455784,0.15557780861854553,0.01853032410144806
4017,librosa,29.976598639455784,0.3586111068725586,0.0384136438369751
4022,librosa,30.0,0.733983039855957,0.11092587560415268
4037,librosa,30.0,0.876750111579895,0.11673808097839355
4066,librosa,29.976598639455784,0.5099483728408813,0.061575401574373245
4067,librosa,29.976598639455784,0.510470986366272,0.05941362306475639
4068,librosa,30.0,0.41684404015541077,0.055932994931936264
4069,librosa,29.976598639455784,0.4103594720363617,0.07195813953876495
4070,librosa,29.976598639455784,0.7676074504852295,0.1583923101425171
4071,librosa,29.976598639455784,0.7764307260513306,0.17374247312545776
4072,librosa,30.0,0.6327780485153198,0.13663284480571747
4073,librosa,29.976598639455784,0.7773904800415039,0.15921522676944733
4074,librosa,29.976598639455784,0.7388556003570557,0.15836691856384277
4075,librosa,29.976598639455784,0.7546695470809937,0.16414356231689453
4076,librosa,29.976598639455784,0.5921677350997925,0.1445898860692978
4077,librosa,29.976598639455784,0.6720721125602722,0.13663367927074432
4078,librosa,29.976598639455784,0.8449254035949707,0.15302309393882751
4079,librosa,29.976598639455784,0.948501467704773,0.13389188051223755
4080,librosa,30.0,0.6962981224060059,0.15559937059879303
4091,librosa,30.0,0.8160175085067749,0.10841763764619827
4092,librosa,30.0,0.7440755367279053,0.10402831435203552
4093,librosa,30.0,0.6178278923034668,0.08829174190759659
4094,librosa,30.0,0.7885323762893677,0.11650319397449493
4095,librosa,30.0,0.5811963081359863,0.06498651206493378
4096,librosa,29.976598639455784,0.7257769107818604,0.13203014433383942
4097,librosa,29.976598639455784,0.996833324432373,0.1052669882774353
4098,librosa,29.976598639455784,0.6490549445152283,0.08664245158433914
4099,librosa,29.976598639455784,0.8230233192443848,0.0791962519288063
4100,librosa,30.0,0.8848689794540405,0.10493747144937515
4101,librosa,29.976598639455784,0.7116472721099854,0.08630561083555222
4102,librosa,30.0,0.6737650632858276,0.09227515757083893
4103,librosa,29.976598639455784,0.6909263134002686,0.09257595241069794
4108,librosa,29.976598639455784,0.33214154839515686,0.09826594591140747
4232,librosa,30.0,0.3424079716205597,0.04046839848160744
4233,librosa,30.0,0.34311366081237793,0.03486749157309532
4234,librosa,29.976598639455784,0.322407066822052,0.03905608877539635
4235,librosa,30.0,0.36152997612953186,0.035585056990385056
4236,librosa,30.0,0.3074303865432739,0.03344005346298218
4239,librosa,29.976598639455784,0.3904913067817688,0.04062224552035332
4450,librosa,29.976598639455784,0.4644722640514374,0.0465424545109272
4507,librosa,30.0,0.47265660762786865,0.06526084989309311
4508,librosa,30.0,0.5497585535049438,0.07449650019407272
4509,librosa,30.0,0.7164417505264282,0.15759684145450592
4510,librosa,29.976598639455784,0.7883672714233398,0.109815813601017
4511,librosa,30.0,0.9951838254928589,0.0965435653924942
4519,librosa,29.976598639455784,0.9611647129058838,0.1903836876153946
4520,librosa,30.0,0.9790271520614624,0.1604163944721222
4521,librosa,30.0,0.8500067591667175,0.15497438609600067
4522,librosa,29.976598639455784,0.8822565078735352,0.21118393540382385
4682,librosa,29.976598639455784,0.7316398024559021,0.11420661211013794
4684,librosa,30.0,0.7456336617469788,0.12769904732704163
4685,librosa,29.976598639455784,1.007887363433838,0.17395810782909393
4688,librosa,30.0,0.8840760588645935,0.14722609519958496
4777,librosa,29.976598639455784,0.9857622385025024,0.15340709686279297
4778,librosa,30.0,1.0088297128677368,0.10312360525131226
4779,librosa,30.0,1.0062867403030396,0.16329996287822723
4780,librosa,29.976598639455784,1.008819818496704,0.150227889418602
4781,librosa,29.976598639455784,0.9390097260475159,0.14628610014915466
4782,librosa,30.0,1.0085160732269287,0.19326475262641907
4784,librosa,29.976598639455784,1.004992961883545,0.1511242389678955
4785,librosa,30.0,1.006443977355957,0.19473432004451752
4786,librosa,30.0,1.0008180141448975,0.20229342579841614
4787,librosa,30.0,1.0031853914260864,0.17451418936252594
4788,librosa,30.0,1.005114197731018,0.1788676679134369
4799,librosa,30.0,0.9898636341094971,0.18579615652561188
4835,librosa,30.0,0.8627722263336182,0.21786116063594818
4836,librosa,30.0,1.0073906183242798,0.22998306155204773
4838,librosa,29.976598639455784,0.7556194067001343,0.1723977029323578
4846,librosa,29.976598639455784,0.18223810195922852,0.012140442617237568
4848,librosa,29.976598639455784,0.4150581657886505,0.04375489801168442
4849,librosa,29.976598639455784,0.5047173500061035,0.09468864649534225
5006,librosa,30.0,1.0122908353805542,0.34566470980644226
5156,librosa,29.976598639455784,0.8511884212493896,0.11542367190122604
5157,librosa,30.0,0.6642308235168457,0.05841926485300064
5158,librosa,29.976598639455784,0.6832387447357178,0.06557543575763702
5159,librosa,30.0,0.4630323052406311,0.08774422854185104
5169,librosa,30.0,0.5402939319610596,0.07849819958209991
5170,librosa,30.0,0.3958247900009155,0.05399184301495552
5171,librosa,30.0,0.5548050403594971,0.08338407427072525
5191,librosa,30.0,0.8163986802101135,0.13106583058834076
5264,librosa,29.976598639455784,0.8181084394454956,0.19038164615631104
5268,librosa,29.976598639455784,0.9592400789260864,0.17044097185134888
5376,librosa,29.976598639455784,0.986847996711731,0.17542016506195068
5381,librosa,30.0,0.8645989894866943,0.11655763536691666
5521,librosa,30.0,0.8281171321868896,0.14371611177921295
5879,librosa,30.0,0.9128150939941406,0.16827566921710968
5936,librosa,30.0,0.7362688779830933,0.09234972298145294
5940,librosa,30.0,0.8771474361419678,0.12506189942359924
6329,librosa,29.976598639455784,1.0089046955108643,0.16326458752155304
6330,librosa,30.0,0.9950050115585327,0.1763521283864975
6331,librosa,29.976598639455784,0.7659012675285339,0.08463911712169647
6332,librosa,29.976598639455784,0.8331097364425659,0.08018496632575989
6333,librosa,30.0,0.8000255823135376,0.1142917349934578
6342,librosa,29.976598639455784,0.9132015705108643,0.08198017627000809
6354,librosa,30.0,0.9870913028717041,0.16269002854824066
6357,librosa,30.0,1.0075535774230957,0.17800669372081757
6358,librosa,30.0,0.8359887599945068,0.10212310403585434
6360,librosa,29.976598639455784,0.9637844562530518,0.16227392852306366
6363,librosa,30.0,0.8524408340454102,0.15056313574314117
6366,librosa,30.0,0.8216638565063477,0.10431255400180817
6367,librosa,30.0,0.8936069011688232,0.11182054132223129
6368,librosa,29.976598639455784,0.822813868522644,0.12521803379058838
6370,librosa,30.0,0.9979668855667114,0.12246094644069672
6372,librosa,29.976598639455784,0.8604456782341003,0.12958675622940063
6373,librosa,30.0,0.9836726188659668,0.1251058131456375
6376,librosa,29.976598639455784,0.9798707365989685,0.16940461099147797
6379,librosa,29.976598639455784,0.8439754843711853,0.1290166825056076
6380,librosa,29.976598639455784,0.9782747030258179,0.14612232148647308
6381,librosa,29.976598639455784,1.0030133724212646,0.174270361661911
6382,librosa,30.0,0.8204731941223145,0.13268183171749115
6383,librosa,30.0,0.9674111008644104,0.13311882317066193
6385,librosa,30.0,0.8890998363494873,0.13021893799304962
6387,librosa,29.976598639455784,0.989158570766449,0.10184836387634277
6389,librosa,29.976598639455784,0.7272578477859497,0.08821747452020645
6390,librosa,30.0,0.86744225025177,0.1179085224866867
6393,librosa,29.976598639455784,0.8839328289031982,0.09369279444217682
6394,librosa,30.0,0.9186097383499146,0.1265866458415985
6396,librosa,30.0,0.9759668111801147,0.13382601737976074
6406,librosa,30.0,0.5041462182998657,0.08305253833532333
6407,librosa,30.0,0.6053439378738403,0.07923935353755951
6439,librosa,30.0,0.9219452142715454,0.10955578833818436
6440,librosa,29.976598639455784,0.9972787499427795,0.08354828506708145
6442,librosa,29.976598639455784,0.8130874633789062,0.1078265905380249
6443,librosa,30.0,0.9413233995437622,0.11121311783790588
6448,librosa,30.0,0.595727801322937,0.06994561105966568
6459,librosa,30.0,0.9805838465690613,0.13816066086292267
6461,librosa,29.976598639455784,0.9833902716636658,0.2039620280265808
6463,librosa,30.0,0.9817606210708618,0.179987832903862
6467,librosa,30.0,0.7895514369010925,0.0783916488289833
6469,librosa,29.976598639455784,0.765313446521759,0.09824932366609573
6517,librosa,29.988979591836735,0.6636084318161011,0.11931624263525009
6519,librosa,29.988979591836735,0.6689314246177673,0.11666738241910934
6603,librosa,29.976598639455784,0.8833123445510864,0.11059911549091339
6605,librosa,30.0,0.6435434818267822,0.09031542390584946
6606,librosa,29.976598639455784,0.6331034898757935,0.09635309129953384
6607,librosa,29.976598639455784,0.6215037703514099,0.10753338783979416
6608,librosa,30.0,0.9090499877929688,0.11482220143079758
6609,librosa,30.0,0.47480446100234985,0.06843932718038559
6610,librosa,30.0,0.76853346824646,0.10700270533561707
6611,librosa,30.0,0.7699576616287231,0.13459056615829468
6674,librosa,29.976598639455784,0.7219454050064087,0.0982661023736
6675,librosa,29.976598639455784,1.1985453367233276,0.47375842928886414
6677,librosa,30.0,1.2697076797485352,0.6297829747200012
6679,librosa,30.0,1.4618706703186035,0.6127650141716003
6680,librosa,30.0,1.2624635696411133,0.5854296684265137
6684,librosa,30.0,1.5252784490585327,0.735954999923706
6762,librosa,30.0,0.9652982950210571,0.2512751519680023
6776,librosa,29.976598639455784,0.5580119490623474,0.047138761729002
6778,librosa,30.0,0.6763862371444702,0.0622478686273098
6779,librosa,29.976598639455784,0.8150720596313477,0.07760041952133179
6782,librosa,30.0,0.7197355031967163,0.057345688343048096
6783,librosa,29.976598639455784,0.9231491088867188,0.0763135477900505
6788,librosa,29.976598639455784,0.7955451011657715,0.20537182688713074
6802,librosa,29.976598639455784,0.9765169620513916,0.11776707321405411
6803,librosa,29.976598639455784,0.7559390068054199,0.16427218914031982
6854,librosa,30.0,0.6145259737968445,0.09072599560022354
6855,librosa,29.976598639455784,0.9623220562934875,0.12499098479747772
6856,librosa,30.0,0.9267119765281677,0.12555089592933655
6857,librosa,29.976598639455784,0.5672459602355957,0.11469602584838867
7011,librosa,29.976598639455784,0.9098893404006958,0.18557754158973694
7373,librosa,29.976598639455784,1.199662685394287,0.20382274687290192
7374,librosa,29.976598639455784,1.0694772005081177,0.18337894976139069
7375,librosa,29.976598639455784,1.483239769935608,0.3578161597251892
7376,librosa,29.976598639455784,0.7682840824127197,0.0914628803730011
7377,librosa,29.976598639455784,1.3245556354522705,0.3305365741252899
7378,librosa,30.0,0.4530962407588959,0.07894030958414078
7379,librosa,29.976598639455784,1.8242764472961426,0.4020361304283142
7381,librosa,30.0,0.6040554046630859,0.10794198513031006
7383,librosa,30.0,1.3044483661651611,0.16859735548496246
7385,librosa,29.976598639455784,1.1257113218307495,0.28026044368743896
7386,librosa,29.976598639455784,1.2949256896972656,0.18539562821388245
7388,librosa,29.976598639455784,1.0602896213531494,0.13641537725925446
7391,librosa,29.976598639455784,1.6641473770141602,0.3539901077747345
7393,librosa,29.976598639455784,0.9670194387435913,0.05231674388051033
7481,librosa,29.976598639455784,0.9830204248428345,0.17748720943927765
7482,librosa,30.0,1.0042295455932617,0.151277095079422
7483,librosa,30.0,1.0250040292739868,0.20273810625076294
7487,librosa,29.976598639455784,0.9482470750808716,0.17020349204540253
7488,librosa,29.976598639455784,1.0025837421417236,0.19061636924743652
7489,librosa,29.976598639455784,0.9243110418319702,0.2616710662841797
7490,librosa,29.976598639455784,1.0019917488098145,0.18687723577022552
7491,librosa,30.0,1.1299755573272705,0.3259192407131195
7492,librosa,29.976598639455784,1.047804594039917,0.2591642439365387
7495,librosa,29.976598639455784,0.9778666496276855,0.14222007989883423
7526,librosa,29.976598639455784,0.9242768883705139,0.17980697751045227
7527,librosa,29.976598639455784,0.9451431035995483,0.18084028363227844
7528,librosa,30.0,0.976934015750885,0.18948490917682648
7529,librosa,29.976598639455784,0.9305456876754761,0.20246128737926483
7548,librosa,29.976598639455784,0.9391167163848877,0.14840863645076752
7554,librosa,30.0,0.9001468420028687,0.18193520605564117
7709,librosa,29.976598639455784,0.30487099289894104,0.03677019476890564
7710,librosa,30.0,0.5331169366836548,0.057699158787727356
7711,librosa,29.976598639455784,0.40495729446411133,0.06281767040491104
7712,librosa,30.0,0.313535213470459,0.03468944504857063
7713,librosa,30.0,0.332278847694397,0.04058421030640602
7872,librosa,29.976598639455784,1.0216178894042969,0.14815577864646912
8056,librosa,30.0,0.8432191610336304,0.12131800502538681
8208,librosa,30.0,0.9917244911193848,0.17787912487983704
8256,librosa,30.0,0.9963581562042236,0.1929330676794052
8259,librosa,30.0,0.9865525960922241,0.20655179023742676
8261,librosa,30.0,0.7321147918701172,0.07903601229190826
8345,librosa,29.976598639455784,0.5809972882270813,0.04661808907985687
8357,librosa,29.976598639455784,0.9794799089431763,0.08933649957180023
8363,librosa,30.0,1.0033878087997437,0.15723690390586853
8372,librosa,30.0,1.0295416116714478,0.1382603496313095
8416,librosa,29.976598639455784,0.5785707235336304,0.1501767337322235
9152,librosa,30.0,0.9604319930076599,0.23342344164848328
9155,librosa,30.0,0.7639942169189453,0.12965774536132812
9307,librosa,30.0,0.31123000383377075,0.12932279706001282
9476,librosa,29.976598639455784,0.27613669633865356,0.027334444224834442
9477,librosa,29.976598639455784,1.1227973699569702,0.39474180340766907
9491,librosa,30.0,1.2767174243927002,0.3630202114582062
9505,librosa,29.976598639455784,1.3207521438598633,0.5225489139556885
9511,librosa,29.976598639455784,0.956922173500061,0.33480581641197205
9512,librosa,29.976598639455784,0.9378509521484375,0.1964304894208908
9513,librosa,30.0,1.0092883110046387,0.2636317014694214
9550,librosa,29.988979591836735,1.028165578842163,0.31082430481910706
9553,librosa,30.0,0.9699331521987915,0.15702514350414276
9555,librosa,30.0,1.0483953952789307,0.33184441924095154
9557,librosa,29.976598639455784,0.7287818789482117,0.13461017608642578
9559,librosa,29.976598639455784,1.0766997337341309,0.2614406943321228
9560,librosa,30.0,1.0017530918121338,0.25160959362983704
9678,librosa,30.0,0.9616483449935913,0.2277200073003769
9721,librosa,30.0,1.6261560916900635,0.7035233974456787
9846,librosa,30.0,0.10276687145233154,0.005064134951680899
9887,librosa,29.988979591836735,0.5038822889328003,0.0869051069021225
9888,librosa,29.976598639455784,0.22281023859977722,0.048265453428030014
9918,librosa,29.976598639455784,1.0227982997894287,0.3380228877067566
9962,librosa,29.988979591836735,0.9466267824172974,0.14163672924041748
10186,librosa,29.976598639455784,0.8667658567428589,0.17197158932685852
10192,librosa,29.976598639455784,0.9999479055404663,0.15243814885616302
10250,librosa,29.976598639455784,1.0008113384246826,0.08477497100830078
10374,librosa,29.976598639455784,1.0136250257492065,0.24052008986473083
10375,librosa,29.976598639455784,1.0435622930526733,0.22413820028305054
10376,librosa,29.976598639455784,0.7917354106903076,0.1427365094423294
10377,librosa,29.976598639455784,1.0485987663269043,0.2474926859140396
10381,librosa,29.976598639455784,0.9803199172019958,0.1864524781703949
10382,librosa,29.976598639455784,0.3101990818977356,0.08251387625932693
10383,librosa,29.976598639455784,0.9245373010635376,0.21837185323238373
10384,librosa,30.0,0.8511089086532593,0.19018520414829254
10385,librosa,30.0,0.6140429973602295,0.1291150599718094
10386,librosa,30.0,0.9203537702560425,0.20966662466526031
10387,librosa,30.0,0.9125790596008301,0.22434677183628082
10388,librosa,29.976598639455784,0.8580033779144287,0.20536759495735168
10389,librosa,30.0,0.8831840753555298,0.16443544626235962
10435,librosa,29.976598639455784,0.9750601649284363,0.2705538272857666
10438,librosa,30.0,0.3323978781700134,0.08085490018129349
10439,librosa,29.976598639455784,0.6636264324188232,0.16361357271671295
10440,librosa,29.976598639455784,0.5613974332809448,0.16223382949829102
10441,librosa,30.0,0.886157214641571,0.18491299450397491
10442,librosa,30.0,0.6960470676422119,0.1700681447982788
10443,librosa,30.0,0.9939727187156677,0.2236592173576355
10444,librosa,30.0,0.9125849008560181,0.17389075458049774
10447,librosa,29.976598639455784,0.9292570948600769,0.20413807034492493
10458,librosa,30.0,0.9425886869430542,0.21122534573078156
10480,librosa,29.976598639455784,0.8023475408554077,0.18378408253192902
10481,librosa,29.976598639455784,0.9347549676895142,0.18840835988521576
10485,librosa,29.976598639455784,0.7665383815765381,0.17610080540180206
10521,librosa,29.976598639455784,0.9657508730888367,0.18294359743595123
10527,librosa,30.0,1.008739948272705,0.22909311950206757
10535,librosa,29.976598639455784,0.8972212672233582,0.19039583206176758
10541,librosa,29.976598639455784,0.9173787832260132,0.07120411098003387
10575,librosa,30.0,1.0562437772750854,0.22442767024040222
10577,librosa,30.0,1.0430527925491333,0.1647098809480667
10668,librosa,29.976598639455784,0.18396195769309998,0.045636411756277084
10669,librosa,30.0,1.1033570766448975,0.3602835536003113
10670,librosa,30.0,1.047412395477295,0.35910487174987793
10671,librosa,29.976598639455784,1.0693156719207764,0.32621854543685913
10672,librosa,30.0,1.0499964952468872,0.25726988911628723
