track_id,backend,seconds_before_padding,peak,rms
669,librosa,29.976598639455784,0.9989752769470215,0.17276014387607574
672,librosa,29.976598639455784,0.9813294410705566,0.20971086621284485
673,librosa,29.976598639455784,0.973781943321228,0.2052880823612213
674,librosa,29.976598639455784,0.920066237449646,0.169336199760437
677,librosa,30.0,0.9537217020988464,0.2288426160812378
679,librosa,30.0,0.903971791267395,0.18756620585918427
680,librosa,29.976598639455784,0.9425951838493347,0.19020232558250427
681,librosa,29.976598639455784,0.9425017833709717,0.19074679911136627
684,librosa,29.976598639455784,0.8548270463943481,0.18709079921245575
686,librosa,30.0,0.9621351361274719,0.1878460794687271
696,librosa,29.976598639455784,1.225623369216919,0.3615177869796753
698,librosa,29.976598639455784,1.0899639129638672,0.34107497334480286
701,librosa,29.976598639455784,1.081915020942688,0.3077305853366852
702,librosa,29.976598639455784,0.9400738477706909,0.2098739743232727
703,librosa,29.976598639455784,1.0781457424163818,0.29993313550949097
717,librosa,29.976598639455784,0.9771174788475037,0.28467172384262085
720,librosa,29.976598639455784,1.0837293863296509,0.33240076899528503
734,librosa,30.0,1.0074687004089355,0.2224593162536621
735,librosa,30.0,0.8354479074478149,0.15576769411563873
736,librosa,30.0,1.0861091613769531,0.3016860783100128
737,librosa,29.976598639455784,1.1467801332473755,0.2546035647392273
738,librosa,30.0,1.166750192642212,0.20592299103736877
739,librosa,29.976598639455784,1.0277396440505981,0.2769100069999695
740,librosa,30.0,1.1311719417572021,0.43166062235832214
741,librosa,29.976598639455784,0.8498018980026245,0.20947851240634918
742,librosa,29.976598639455784,1.1006180047988892,0.3235761523246765
743,librosa,30.0,1.0925941467285156,0.24899213016033173
744,librosa,30.0,0.8859142661094666,0.15693694353103638
745,librosa,29.976598639455784,1.2162127494812012,0.1946209818124771
747,librosa,30.0,1.0794885158538818,0.39018794894218445
748,librosa,29.976598639455784,0.8848478198051453,0.18009398877620697
749,librosa,29.976598639455784,0.9424486756324768,0.21375593543052673
750,librosa,30.0,0.7443806529045105,0.09047289192676544
751,librosa,29.976598639455784,1.068220853805542,0.3213783800601959
752,librosa,30.0,1.0466680526733398,0.16841739416122437
753,librosa,30.0,1.0040653944015503,0.18575702607631683
754,librosa,30.0,1.0522425174713135,0.3063303828239441
755,librosa,29.976598639455784,1.0054012537002563,0.2729993164539337
756,librosa,29.976598639455784,0.8809522390365601,0.16345712542533875
757,librosa,30.0,1.1089162826538086,0.22313176095485687
758,librosa,29.976598639455784,0.7985241413116455,0.21452566981315613
759,librosa,29.976598639455784,1.0478222370147705,0.29481521248817444
760,librosa,30.0,0.9893872737884521,0.22442178428173065
761,librosa,30.0,0.7169162034988403,0.12962311506271362
762,librosa,29.976598639455784,0.9029314517974854,0.160247340798378
763,librosa,29.976598639455784,1.0106550455093384,0.2310047298669815
764,librosa,30.0,0.9546825885772705,0.14555110037326813
765,librosa,29.976598639455784,0.9203497171401978,0.15784794092178345
766,librosa,29.976598639455784,0.9862897396087646,0.17699158191680908
767,librosa,30.0,0.9864375591278076,0.2419777661561966
768,librosa,30.0,0.9978251457214355,0.19413720071315765
769,librosa,29.976598639455784,0.9397205114364624,0.16100595891475677
770,librosa,29.976598639455784,0.9606040716171265,0.1430528461933136
771,librosa,29.976598639455784,0.9921874403953552,0.23860302567481995
772,librosa,29.976598639455784,0.9686186909675598,0.14419154822826385
773,librosa,29.976598639455784,0.9314014911651611,0.1676754653453827
774,librosa,29.976598639455784,0.9784302711486816,0.17269977927207947
775,librosa,30.0,1.0186272859573364,0.23406049609184265
776,librosa,29.976598639455784,1.0182961225509644,0.21487373113632202
819,librosa,30.0,1.2496061325073242,0.42710256576538086
820,librosa,29.976598639455784,1.332892656326294,0.33104389905929565
823,librosa,29.976598639455784,0.9768199324607849,0.16979263722896576
824,librosa,30.0,0.8933926224708557,0.341384619474411
826,librosa,29.976598639455784,1.0311124324798584,0.42613011598587036
829,librosa,29.976598639455784,1.03074049949646,0.4531897306442261
830,librosa,30.0,0.9843803644180298,0.39993128180503845
831,librosa,30.0,0.6806675791740417,0.07958444952964783
832,librosa,29.976598639455784,0.6640368103981018,0.07917976379394531
833,librosa,29.976598639455784,0.5612305998802185,0.07117187976837158
834,librosa,29.976598639455784,0.5326958894729614,0.066500224173069
835,librosa,29.976598639455784,0.7084770798683167,0.08135806769132614
854,librosa,29.976598639455784,1.4112237691879272,0.2985915541648865
855,librosa,30.0,1.0510342121124268,0.19286249577999115
858,librosa,29.976598639455784,0.9727277159690857,0.1718883067369461
861,librosa,29.976598639455784,1.0030220746994019,0.19420143961906433
863,librosa,29.976598639455784,0.9762575030326843,0.1834045946598053
868,librosa,30.0,0.9357348680496216,0.24068544805049896
878,librosa,29.976598639455784,0.2605358958244324,0.05573103949427605
881,librosa,30.0,0.5455666780471802,0.0996021181344986
889,librosa,29.976598639455784,0.15532280504703522,0.03251074254512787
891,librosa,29.976598639455784,0.12820516526699066,0.02365335449576378
893,librosa,29.976598639455784,0.1270725429058075,0.02666715532541275
894,librosa,29.976598639455784,0.8945752382278442,0.2627778649330139
895,librosa,30.0,0.7983324527740479,0.21430453658103943
896,librosa,29.976598639455784,0.8467265367507935,0.2259076088666916
898,librosa,30.0,0.37295347452163696,0.054138727486133575
992,librosa,29.976598639455784,0.8769152760505676,0.15233945846557617
1014,librosa,29.976598639455784,0.9013209939002991,0.28771379590034485
1015,librosa,29.976598639455784,0.9226341843605042,0.32832130789756775
1016,librosa,29.976598639455784,0.900357186794281,0.3433659076690674
1017,librosa,29.976598639455784,0.8977880477905273,0.31917086243629456
1018,librosa,29.976598639455784,0.9129450917243958,0.2812361419200897
1022,librosa,29.976598639455784,0.456716924905777,0.07435214519500732
1023,librosa,29.976598639455784,0.9731553792953491,0.16533079743385315
1028,librosa,29.976598639455784,0.9007555842399597,0.20477616786956787
1029,librosa,30.0,0.9981609582901001,0.23486873507499695
1041,librosa,29.976598639455784,0.4940923750400543,0.09331560134887695
1042,librosa,30.0,1.111067295074463,0.40081965923309326
1043,librosa,29.976598639455784,0.9500919580459595,0.24842201173305511
1044,librosa,29.976598639455784,0.9486440420150757,0.24597841501235962
1045,librosa,29.976598639455784,0.9816241264343262,0.30429917573928833
1046,librosa,29.976598639455784,0.993301510810852,0.1696089506149292
1047,librosa,29.976598639455784,0.9621192216873169,0.24252916872501373
1048,librosa,29.976598639455784,0.8354312181472778,0.22099195420742035
1052,librosa,30.0,0.7600988149642944,0.11113008111715317
1058,librosa,29.976598639455784,0.9839513301849365,0.2372986525297165
1059,librosa,29.976598639455784,0.9238308668136597,0.15429581701755524
1060,librosa,29.976598639455784,0.9749369621276855,0.2991543710231781
1061,librosa,30.0,1.008170247077942,0.18457263708114624
1063,librosa,30.0,0.9710566997528076,0.18732509016990662
1064,librosa,30.0,0.9987291693687439,0.22488829493522644
1068,librosa,29.976598639455784,1.1015095710754395,0.17291352152824402
1071,librosa,29.976598639455784,0.4947945475578308,0.07157326489686966
1072,librosa,29.976598639455784,0.21024933457374573,0.017171943560242653
1085,librosa,29.976598639455784,0.9970382452011108,0.27029165625572205
1086,librosa,30.0,0.9225626587867737,0.16617393493652344
1088,librosa,29.976598639455784,0.8913241624832153,0.19631162285804749
1089,librosa,30.0,0.9042242765426636,0.1972840130329132
1093,librosa,30.0,0.7807168364524841,0.05554588511586189
1095,librosa,29.976598639455784,0.5646805763244629,0.05691777542233467
1105,librosa,29.976598639455784,0.9718548655509949,0.19533084332942963
1106,librosa,29.976598639455784,0.992510974407196,0.19831185042858124
1107,librosa,29.976598639455784,1.0872961282730103,0.19324524700641632
1108,librosa,30.0,0.9966264367103577,0.2038566768169403
1117,librosa,30.0,0.8968705534934998,0.2079678475856781
1118,librosa,29.976598639455784,1.0075647830963135,0.36865925788879395
1121,librosa,29.976598639455784,1.0633596181869507,0.39158618450164795
1123,librosa,29.976598639455784,1.0122827291488647,0.20102620124816895
1125,librosa,30.0,0.8271609544754028,0.16586336493492126
1126,librosa,30.0,1.010804295539856,0.18530037999153137
1130,librosa,30.0,1.0697804689407349,0.17463596165180206
1131,librosa,29.976598639455784,0.8874515295028687,0.09709582477807999
1138,librosa,30.0,0.8582621216773987,0.11733520030975342
1147,librosa,29.976598639455784,0.6362219452857971,0.12921424210071564
1148,librosa,29.976598639455784,0.7444644570350647,0.2363976091146469
1149,librosa,29.976598639455784,0.6222332715988159,0.1001410111784935
1150,librosa,30.0,0.9902050495147705,0.29573631286621094
1151,librosa,30.0,0.8415061235427856,0.16088426113128662
1152,librosa,29.976598639455784,0.8084925413131714,0.18710742890834808
1153,librosa,29.976598639455784,0.9203717112541199,0.234063521027565
1154,librosa,30.0,0.8460401296615601,0.16923093795776367
1155,librosa,29.976598639455784,0.6192523241043091,0.10312201827764511
1156,librosa,29.976598639455784,0.9502034187316895,0.2623722553253174
1157,librosa,30.0,1.041452407836914,0.25161516666412354
1161,librosa,30.0,1.098510980606079,0.395100474357605
1162,librosa,29.976598639455784,1.2921910285949707,0.32147157192230225
1165,librosa,30.0,0.9710066318511963,0.17743977904319763
1179,librosa,30.0,1.081300139427185,0.31458643078804016
1183,librosa,29.976598639455784,0.9740740060806274,0.1944510042667389
1199,librosa,29.976598639455784,0.7821695804595947,0.13698412477970123
1201,librosa,29.976598639455784,1.0722987651824951,0.34412896633148193
1202,librosa,30.0,1.0739625692367554,0.33877113461494446
1203,librosa,29.976598639455784,1.073610782623291,0.3316552937030792
1204,librosa,30.0,1.1017836332321167,0.37486374378204346
1279,librosa,29.976598639455784,0.9612067937850952,0.22907470166683197
1280,librosa,29.976598639455784,0.9691781997680664,0.23906715214252472
1289,librosa,29.976598639455784,0.8915598392486572,0.253047913312912
1290,librosa,29.976598639455784,1.0137882232666016,0.25126180052757263
1292,librosa,29.976598639455784,1.0061055421829224,0.24735359847545624
1298,librosa,29.976598639455784,0.9989895820617676,0.24829183518886566
1311,librosa,29.988979591836735,1.0909520387649536,0.20562712848186493
1339,librosa,29.976598639455784,0.4277043342590332,0.06426713615655899
1354,librosa,29.976598639455784,1.0401300191879272,0.3240613341331482
1356,librosa,30.0,0.541375994682312,0.1392890214920044
1358,librosa,30.0,0.9388144016265869,0.24511511623859406
1360,librosa,29.976598639455784,0.9580608010292053,0.26629838347435
1361,librosa,30.0,1.0026813745498657,0.33889085054397583
1363,librosa,29.976598639455784,0.9537185430526733,0.2986625134944916
1366,librosa,30.0,0.8981544971466064,0.30356618762016296
1382,librosa,29.976598639455784,1.0104063749313354,0.29898616671562195
1383,librosa,29.976598639455784,0.9914512634277344,0.2981707751750946
1413,librosa,29.976598639455784,0.9659740924835205,0.2645886242389679
1416,librosa,29.976598639455784,0.9734592437744141,0.2612641751766205
1418,librosa,30.0,0.8564475774765015,0.1682077944278717
1419,librosa,29.976598639455784,0.9102872610092163,0.16886301338672638
1450,librosa,30.0,1.0699436664581299,0.2824139893054962
1451,librosa,29.976598639455784,1.0938632488250732,0.26833415031433105
1481,librosa,29.976598639455784,0.3001896142959595,0.1010059118270874
1483,librosa,29.976598639455784,0.25450417399406433,0.059833187609910965
1485,librosa,29.976598639455784,0.22310853004455566,0.0693855807185173
1498,librosa,29.976598639455784,0.4605080485343933,0.04004340618848801
1526,librosa,29.976598639455784,1.0328052043914795,0.30958959460258484
1528,librosa,29.976598639455784,1.1373140811920166,0.2595328092575073
1534,librosa,29.976598639455784,1.0117907524108887,0.30475547909736633
1545,librosa,29.976598639455784,0.4812502861022949,0.06718175858259201
1547,librosa,30.0,0.9907689094543457,0.16460806131362915
1548,librosa,30.0,0.9128879308700562,0.14504367113113403
1550,librosa,30.0,0.5978946089744568,0.09199007600545883
1551,librosa,30.0,1.0744662284851074,0.2260039895772934
1552,librosa,29.976598639455784,0.7436070442199707,0.14398473501205444
1553,librosa,29.976598639455784,0.663812518119812,0.13063032925128937
1554,librosa,29.976598639455784,0.6946049332618713,0.12115193903446198
1555,librosa,29.976598639455784,0.9460528492927551,0.21558275818824768
1556,librosa,29.976598639455784,0.5405212044715881,0.11660595238208771
1559,librosa,29.976598639455784,1.1395413875579834,0.36449742317199707
1607,librosa,30.0,1.0148189067840576,0.18793991208076477
1634,librosa,30.0,1.1039531230926514,0.25745829939842224
1635,librosa,30.0,1.0369548797607422,0.2550569772720337
1638,librosa,30.0,1.0200297832489014,0.22039741277694702
1640,librosa,29.976598639455784,1.0681666135787964,0.3101922273635864
1652,librosa,29.988979591836735,0.9340624809265137,0.2333611696958542
1671,librosa,29.976598639455784,0.8011935353279114,0.050207581371068954
1674,librosa,29.976598639455784,0.5767745971679688,0.03488154336810112
1677,librosa,29.976598639455784,0.3698379397392273,0.09367679804563522
1678,librosa,30.0,0.635549783706665,0.10003215074539185
1705,librosa,29.976598639455784,0.7829807996749878,0.1584593951702118
1730,librosa,30.0,1.0546824932098389,0.34073859453201294
1734,librosa,29.976598639455784,0.4545133411884308,0.06324408948421478
1738,librosa,30.0,0.9455432891845703,0.11548569798469543
1739,librosa,30.0,0.6567219495773315,0.061166271567344666
1783,librosa,30.0,0.9760259389877319,0.26054060459136963
1793,librosa,30.0,1.0444004535675049,0.19654057919979095
1797,librosa,29.976598639455784,0.8766189813613892,0.09806851297616959
1799,librosa,29.976598639455784,1.0119562149047852,0.23484857380390167
1804,librosa,29.976598639455784,1.0190733671188354,0.27784663438796997
1810,librosa,29.976598639455784,0.9192642569541931,0.24080052971839905
1822,librosa,30.0,0.8264737129211426,0.08697514235973358
1831,librosa,29.976598639455784,0.868393063545227,0.08248353004455566
1836,librosa,29.976598639455784,0.9908319711685181,0.3936980068683624
1837,librosa,30.0,0.9692749977111816,0.3530902564525604
1884,librosa,29.976598639455784,0.8557438850402832,0.15971310436725616
1888,librosa,30.0,0.9369595050811768,0.19014562666416168
1889,librosa,29.976598639455784,0.8858926892280579,0.17333416640758514
1890,librosa,30.0,0.7555912137031555,0.14824196696281433
1894,librosa,30.0,0.648815929889679,0.15206731855869293
1896,librosa,30.0,0.7350020408630371,0.0923241376876831
1898,librosa,29.976598639455784,0.9747700691223145,0.26216936111450195
1899,librosa,30.0,0.9803311228752136,0.3207288980484009
1900,librosa,29.976598639455784,0.9906884431838989,0.2650359272956848
1901,librosa,29.976598639455784,0.9842824935913086,0.34050253033638
1916,librosa,30.0,1.0342466831207275,0.22788268327713013
1926,librosa,30.0,0.8975852131843567,0.22693616151809692
1940,librosa,29.976598639455784,1.0319045782089233,0.25677406787872314
1941,librosa,29.976598639455784,1.0627720355987549,0.29093897342681885
1944,librosa,30.0,1.0524041652679443,0.2839926481246948
1963,librosa,29.976598639455784,0.6359320878982544,0.061408255249261856
1964,librosa,30.0,1.0111372470855713,0.09144167602062225
1965,librosa,29.976598639455784,0.7036311626434326,0.08633318543434143
1966,librosa,29.976598639455784,0.5206427574157715,0.07872357219457626
1967,librosa,30.0,0.3241518437862396,0.05523257702589035
1995,librosa,29.976598639455784,0.8417079448699951,0.067753866314888
1996,librosa,30.0,0.8877537250518799,0.21476468443870544
2125,librosa,29.976598639455784,0.6754136681556702,0.29778745770454407
3268,librosa,30.0,0.45543763041496277,0.04347508028149605
3401,librosa,29.976598639455784,0.5998713374137878,0.0676560178399086
3446,librosa,30.0,0.6154871582984924,0.07852382212877274
3449,librosa,30.0,0.6859989166259766,0.06194355711340904
3450,librosa,29.976598639455784,0.6521176099777222,0.07614044845104218
3452,librosa,29.976598639455784,0.9505723714828491,0.14870065450668335
3453,librosa,29.976598639455784,0.8926198482513428,0.0966004803776741
3454,librosa,29.976598639455784,0.8824981451034546,0.11922726780176163
3455,librosa,29.976598639455784,0.9739203453063965,0.11125203967094421
3458,librosa,30.0,0.9740422964096069,0.1241665706038475
3459,librosa,29.976598639455784,0.9897944927215576,0.17200936377048492
3460,librosa,29.976598639455784,0.650530219078064,0.053772490471601486
3461,librosa,30.0,1.0769621133804321,0.19915013015270233
3462,librosa,29.976598639455784,0.991359531879425,0.1821672022342682
3463,librosa,30.0,1.002572774887085,0.24617305397987366
3464,librosa,29.976598639455784,0.9831967353820801,0.14833183586597443
3465,librosa,30.0,1.00495445728302,0.1875920593738556
3467,librosa,29.976598639455784,1.0025728940963745,0.19218121469020844
3468,librosa,29.976598639455784,0.9970057606697083,0.1827695220708847
3469,librosa,29.976598639455784,0.7454831600189209,0.1279841810464859
3470,librosa,30.0,0.8466646671295166,0.13434606790542603
3472,librosa,30.0,0.7882033586502075,0.11961707472801208
3473,librosa,29.976598639455784,0.80133056640625,0.12697109580039978
3475,librosa,30.0,0.7795908451080322,0.14721612632274628
3476,librosa,29.976598639455784,0.7500801682472229,0.12616539001464844
3477,librosa,30.0,0.8285760283470154,0.15410007536411285
3478,librosa,29.976598639455784,0.7294977903366089,0.11741869896650314
3479,librosa,30.0,0.8533375859260559,0.1280931532382965
3489,librosa,29.976598639455784,0.8205401301383972,0.16740462183952332
3490,librosa,29.976598639455784,0.8892992734909058,0.08965746313333511
3491,librosa,30.0,0.8050860166549683,0.17588402330875397
3493,librosa,30.0,0.8298566937446594,0.1739610731601715
3495,librosa,29.976598639455784,0.5411543250083923,0.11403454840183258
3497,librosa,29.976598639455784,0.5398616194725037,0.15463116765022278
3499,librosa,29.976598639455784,0.5863829851150513,0.14977066218852997
3501,librosa,30.0,1.0232694149017334,0.15090520679950714
3502,librosa,30.0,0.9241224527359009,0.16172368824481964
3503,librosa,29.976598639455784,0.695196807384491,0.09553159028291702
3504,librosa,30.0,0.836714506149292,0.13464277982711792
3505,librosa,29.976598639455784,0.9098964333534241,0.1696539968252182
3514,librosa,30.0,0.6413365602493286,0.10766925662755966
3515,librosa,29.976598639455784,0.6609455347061157,0.11159948259592056
3516,librosa,30.0,0.4019239544868469,0.0762123316526413
3517,librosa,29.976598639455784,0.44717130064964294,0.09433682262897491
3518,librosa,29.976598639455784,0.3791751563549042,0.05165029317140579
3519,librosa,30.0,0.6228717565536499,0.10090866684913635
3520,librosa,29.976598639455784,0.628800630569458,0.10813623666763306
3521,librosa,29.976598639455784,0.6100594997406006,0.10711338371038437
3522,librosa,30.0,0.5992364883422852,0.1291058212518692
3536,librosa,29.976598639455784,0.48226064443588257,0.051468927413225174
3551,librosa,29.976598639455784,0.7991200089454651,0.20899586379528046
3552,librosa,29.976598639455784,0.7755919098854065,0.1677989810705185
3557,librosa,29.976598639455784,0.4373409152030945,0.08358181267976761
3558,librosa,29.976598639455784,0.6385453939437866,0.15983469784259796
3559,librosa,30.0,0.3983485698699951,0.12159501016139984
3560,librosa,30.0,0.6500762701034546,0.0622105672955513
3561,librosa,29.976598639455784,0.32480719685554504,0.06585533916950226
3563,librosa,29.976598639455784,0.288149893283844,0.08408021926879883
3564,librosa,29.976598639455784,0.47345393896102905,0.05333324149250984
3566,librosa,30.0,0.40708592534065247,0.07494302839040756
3567,librosa,29.976598639455784,0.4731459617614746,0.06243027746677399
3568,librosa,29.976598639455784,0.9641867876052856,0.17362746596336365
3569,librosa,29.976598639455784,0.7430647015571594,0.15317471325397491
3570,librosa,29.976598639455784,0.9458269476890564,0.08909250050783157
3571,librosa,30.0,0.4535575807094574,0.10755503922700882
3572,librosa,29.976598639455784,0.5195245146751404,0.09661810845136642
3574,librosa,30.0,0.5712246894836426,0.1489873081445694
3579,librosa,29.976598639455784,0.9123464226722717,0.17445465922355652
3580,librosa,29.976598639455784,0.7976912260055542,0.11438818275928497
3581,librosa,29.976598639455784,0.9302784204483032,0.22380346059799194
3582,librosa,29.976598639455784,0.9339861273765564,0.19858232140541077
3583,librosa,30.0,0.9089412093162537,0.18200044333934784
3584,librosa,29.976598639455784,0.8819139003753662,0.13458335399627686
3585,librosa,29.976598639455784,0.9021868705749512,0.13686910271644592
3603,librosa,30.0,0.7004624605178833,0.14489653706550598
3604,librosa,29.976598639455784,0.6858766674995422,0.17225152254104614
3606,librosa,29.976598639455784,0.666015625,0.15191768109798431
3609,librosa,30.0,0.42151668667793274,0.04439933970570564
3612,librosa,30.0,0.9973263144493103,0.18446087837219238
3613,librosa,29.976598639455784,0.9860212802886963,0.19709597527980804
3614,librosa,30.0,0.9539905190467834,0.17024628818035126
3616,librosa,29.976598639455784,0.9751556515693665,0.17054416239261627
3618,librosa,29.976598639455784,0.9302228093147278,0.1623985320329666
3620,librosa,29.976598639455784,0.9117066860198975,0.1299738734960556
3626,librosa,30.0,0.7722647190093994,0.16566762328147888
3638,librosa,29.976598639455784,0.9050855040550232,0.19206243753433228
3681,librosa,30.0,0.9223905205726624,0.13277554512023926
3696,librosa,29.976598639455784,0.8402734994888306,0.1580118089914322
3698,librosa,29.976598639455784,0.4855751097202301,0.15277685225009918
3723,librosa,29.976598639455784,0.9776439666748047,0.24803273379802704
3727,librosa,29.976598639455784,0.6188424825668335,0.08280733972787857
3812,librosa,29.976598639455784,0.8519977927207947,0.12056431919336319
3834,librosa,29.976598639455784,0.8675111532211304,0.1752639263868332
3835,librosa,30.0,0.869252622127533,0.17878927290439606
3836,librosa,30.0,0.880264163017273,0.212871715426445
3839,librosa,30.0,0.8844019174575806,0.1803138554096222
3842,librosa,29.976598639455784,0.98553067445755,0.16820013523101807
3854,librosa,29.976598639455784,0.765254020690918,0.06970585882663727
3855,librosa,29.976598639455784,0.7604415416717529,0.104224793612957
3856,librosa,30.0,0.47932887077331543,0.06726691871881485
3857,librosa,29.976598639455784,0.609624981880188,0.0824882835149765
3859,librosa,30.0,0.6405054926872253,0.09805815666913986
3861,librosa,29.976598639455784,0.3340463936328888,0.0447673536837101
3862,librosa,30.0,0.6960088014602661,0.09427913278341293
3863,librosa,30.0,0.6265338659286499,0.0827319398522377
3915,librosa,30.0,0.5782492160797119,0.06344284862279892
3919,librosa,30.0,0.922919750213623,0.16240639984607697
3923,librosa,29.976598639455784,0.642574667930603,0.11852853745222092
3924,librosa,30.0,0.35826438665390015,0.0855899378657341
3929,librosa,30.0,0.39062434434890747,0.09690098464488983
3932,librosa,30.0,0.8745781183242798,0.2307320237159729
3933,librosa,30.0,0.6403594613075256,0.082865871489048
3934,librosa,29.976598639455784,0.8254323601722717,0.28479281067848206
3936,librosa,29.976598639455784,0.8314474821090698,0.16857920587062836
3939,librosa,30.0,0.8642304539680481,0.2989500164985657
3941,librosa,29.976598639455784,0.5727378726005554,0.10474235564470291
3942,librosa,30.0,0.9322395920753479,0.13251931965351105
3943,librosa,29.976598639455784,0.8334230184555054,0.13251586258411407
3944,librosa,30.0,1.191182017326355,0.13068053126335144
3945,librosa,30.0,0.766801655292511,0.11022499203681946
3946,librosa,29.976598639455784,0.8388335108757019,0.11583446711301804
3947,librosa,30.0,0.7946686744689941,0.11324216425418854
3948,librosa,30.0,0.8857483267784119,0.11718305200338364
3951,librosa,30.0,0.6148035526275635,0.12106118351221085
3952,librosa,30.0,0.620291531085968,0.11345409601926804
3953,librosa,30.0,0.6328808069229126,0.11868393421173096
3954,librosa,29.976598639455784,0.5956181883811951,0.0976000502705574
3955,librosa,29.976598639455784,0.644127368927002,0.15231072902679443
3956,librosa,30.0,0.6136947274208069,0.11337922513484955
3957,librosa,29.976598639455784,0.6292550563812256,0.11032290011644363
3958,librosa,29.976598639455784,0.6114436388015747,0.10269752889871597
3959,librosa,29.976598639455784,0.6429901123046875,0.12367210537195206
3960,librosa,30.0,0.6551099419593811,0.05066487565636635
3973,librosa,29.976598639455784,1.0021390914916992,0.30352988839149475
3974,librosa,29.976598639455784,0.9183886051177979,0.2183142602443695
3975,librosa,29.976598639455784,0.9851402044296265,0.325743705034256
3976,librosa,29.976598639455784,0.824549674987793,0.28479528427124023
3981,librosa,29.976598639455784,0.5536611080169678,0.19196495413780212
3983,librosa,30.0,0.9731625318527222,0.30785876512527466
3985,librosa,30.0,1.0033972263336182,0.3623853027820587
3986,librosa,29.976598639455784,0.9549202919006348,0.3531350791454315
3989,librosa,29.976598639455784,0.6295102834701538,0.1820751130580902
4004,librosa,29.976598639455784,0.4581550359725952,0.07338162511587143
4014,librosa,30.0,0.3912140429019928,0.04669788479804993
4024,librosa,30.0,0.9615380764007568,0.13079820573329926
4025,librosa,30.0,0.7287279367446899,0.10812681913375854
4027,librosa,30.0,0.7354612350463867,0.11025787144899368
4028,librosa,29.976598639455784,0.8460431098937988,0.12259379029273987
4029,librosa,29.976598639455784,0.9508174657821655,0.12951473891735077
4032,librosa,29.976598639455784,0.9132018685340881,0.1279848963022232
4033,librosa,29.976598639455784,0.8845815658569336,0.11773712188005447
4034,librosa,29.976598639455784,0.8499454855918884,0.1170395091176033
4035,librosa,30.0,1.0646417140960693,0.12693047523498535
4038,librosa,29.976598639455784,0.8893340826034546,0.1451723575592041
4042,librosa,29.976598639455784,1.081379771232605,0.22670628130435944
4043,librosa,30.0,0.7149233818054199,0.11490163952112198
4044,librosa,29.976598639455784,0.6915461421012878,0.10081785172224045
